  Principal QN n  Azimuthal QN l
               1               0
 Electron Energy Probability dst
  0.76938063E+04  0.17827242E-16
  0.80176987E+04  0.14506136E-16
  0.83552263E+04  0.11879255E-16
  0.87069631E+04  0.95600180E-17
  0.90735072E+04  0.78178777E-17
  0.94554820E+04  0.63055279E-17
  0.98535372E+04  0.51278188E-17
  0.10268350E+05  0.41952776E-17
  0.10700625E+05  0.34297461E-17
  0.11151098E+05  0.27849506E-17
  0.11620534E+05  0.22697254E-17
  0.12109733E+05  0.18210532E-17
  0.12619527E+05  0.14892746E-17
  0.13150781E+05  0.12280760E-17
  0.13704400E+05  0.99139760E-18
  0.14281326E+05  0.79267351E-18
  0.14882538E+05  0.65223242E-18
  0.15509061E+05  0.53157860E-18
  0.16161958E+05  0.43150061E-18
  0.16842341E+05  0.34552532E-18
  0.17551367E+05  0.28102953E-18
  0.18290241E+05  0.23248806E-18
  0.19060220E+05  0.18301184E-18
  0.19862614E+05  0.15038554E-18
  0.20698787E+05  0.12261868E-18
  0.21570160E+05  0.95425204E-19
  0.22478217E+05  0.79961428E-19
  0.23424501E+05  0.64683200E-19
  0.24410621E+05  0.52127962E-19
  0.25438255E+05  0.41380445E-19
  0.26509150E+05  0.32913191E-19
  0.27625127E+05  0.27348396E-19
  0.28788085E+05  0.21253910E-19
  0.30000000E+05  0.17090032E-19
