  Principal QN n  Azimuthal QN l
               1               0
 Electron Energy Probability dst
  0.22532420E+04  0.40452761E-12
  0.23560703E+04  0.34120660E-12
  0.24635911E+04  0.28737480E-12
  0.25760188E+04  0.24171153E-12
  0.26935771E+04  0.20294757E-12
  0.28165003E+04  0.17020971E-12
  0.29450332E+04  0.14250304E-12
  0.30794318E+04  0.11917748E-12
  0.32199637E+04  0.99513351E-13
  0.33669090E+04  0.83000159E-13
  0.35205601E+04  0.69118619E-13
  0.36812233E+04  0.57487463E-13
  0.38492184E+04  0.47744454E-13
  0.40248800E+04  0.39613160E-13
  0.42085582E+04  0.32826819E-13
  0.44006186E+04  0.27171642E-13
  0.46014438E+04  0.22444566E-13
  0.48114338E+04  0.18517406E-13
  0.50310068E+04  0.15265827E-13
  0.52606002E+04  0.12568539E-13
  0.55006712E+04  0.10332140E-13
  0.57516981E+04  0.84843672E-14
  0.60141807E+04  0.69588562E-14
  0.62886419E+04  0.56981743E-14
  0.65756283E+04  0.46595701E-14
  0.68757115E+04  0.38084183E-14
  0.71894893E+04  0.31102841E-14
  0.75175865E+04  0.25329169E-14
  0.78606566E+04  0.20598624E-14
  0.82193830E+04  0.16732791E-14
  0.85944801E+04  0.13560668E-14
  0.89866950E+04  0.10986500E-14
  0.93968089E+04  0.89030055E-15
  0.98256386E+04  0.72006550E-15
  0.10274038E+05  0.58059575E-15
  0.10742901E+05  0.46754373E-15
  0.11233160E+05  0.37612909E-15
  0.11745793E+05  0.30222073E-15
  0.12281820E+05  0.24253556E-15
  0.12842310E+05  0.19491811E-15
  0.13428377E+05  0.15601815E-15
  0.14041190E+05  0.12456869E-15
  0.14681969E+05  0.99550645E-16
  0.15351991E+05  0.79495114E-16
  0.16052589E+05  0.63196981E-16
  0.16785160E+05  0.50562162E-16
  0.17551162E+05  0.40241709E-16
  0.18352121E+05  0.32026444E-16
  0.19189633E+05  0.25446377E-16
  0.20065365E+05  0.20212674E-16
  0.20981061E+05  0.15950738E-16
  0.21938546E+05  0.12739040E-16
  0.22939727E+05  0.10088623E-16
  0.23986596E+05  0.79692087E-17
  0.25081241E+05  0.62776174E-17
  0.26225840E+05  0.49590595E-17
  0.27422674E+05  0.39095262E-17
  0.28674126E+05  0.30813809E-17
  0.29982690E+05  0.24362251E-17
  0.31350970E+05  0.19069896E-17
  0.32781693E+05  0.14989456E-17
  0.34277707E+05  0.11730801E-17
  0.35841994E+05  0.92680867E-18
  0.37477667E+05  0.71801032E-18
  0.39187986E+05  0.56610191E-18
  0.40976356E+05  0.44749878E-18
  0.42846340E+05  0.34984729E-18
  0.44801661E+05  0.27222714E-18
  0.46846215E+05  0.20896390E-18
  0.48984074E+05  0.16440935E-18
  0.51219495E+05  0.12758863E-18
  0.53556932E+05  0.10188964E-18
  0.56001038E+05  0.77620366E-19
  0.58556683E+05  0.60325484E-19
  0.61228957E+05  0.46453170E-19
  0.64023182E+05  0.36281924E-19
  0.66944923E+05  0.27916062E-19
  0.70000000E+05  0.21574745E-19
  Principal QN n  Azimuthal QN l
               5               0
 Electron Energy Probability dst
  0.10000000E+01  0.67743273E-09
  0.10456357E+01  0.66430757E-09
  0.10933540E+01  0.65084450E-09
  0.11432499E+01  0.63704803E-09
  0.11954229E+01  0.62292409E-09
  0.12499768E+01  0.60848013E-09
  0.13070204E+01  0.59372521E-09
  0.13666671E+01  0.57867002E-09
  0.14290359E+01  0.56332685E-09
  0.14942509E+01  0.54770960E-09
  0.15624421E+01  0.53183388E-09
  0.16337452E+01  0.51571696E-09
  0.17083022E+01  0.49937769E-09
  0.17862617E+01  0.48283642E-09
  0.18677790E+01  0.46611473E-09
  0.19530164E+01  0.44923573E-09
  0.20421436E+01  0.43222754E-09
  0.21353382E+01  0.41512200E-09
  0.22327858E+01  0.39795280E-09
  0.23346805E+01  0.38075510E-09
  0.24412252E+01  0.36356509E-09
  0.25526322E+01  0.34641937E-09
  0.26691232E+01  0.32935577E-09
  0.27909305E+01  0.31241846E-09
  0.29182965E+01  0.29565360E-09
  0.30514749E+01  0.27910696E-09
  0.31907310E+01  0.26282270E-09
  0.33363422E+01  0.24684196E-09
  0.34885984E+01  0.23120602E-09
  0.36478030E+01  0.21596768E-09
  0.38142729E+01  0.20118019E-09
  0.39883398E+01  0.18689273E-09
  0.41703504E+01  0.17314810E-09
  0.43606672E+01  0.15998333E-09
  0.45596692E+01  0.14744572E-09
  0.47677528E+01  0.13558252E-09
  0.49853324E+01  0.12443118E-09
  0.52128414E+01  0.11401578E-09
  0.54507329E+01  0.10435618E-09
  0.56994808E+01  0.95488333E-10
  0.59595804E+01  0.87439370E-10
  0.62315499E+01  0.80219503E-10
  0.65159309E+01  0.73835452E-10
  0.68132898E+01  0.68296540E-10
  0.71242189E+01  0.63595567E-10
  0.74493374E+01  0.59727411E-10
  0.77892930E+01  0.56675430E-10
  0.81447626E+01  0.54413946E-10
  0.85164544E+01  0.52923875E-10
  0.89051085E+01  0.52165005E-10
  0.93114992E+01  0.52098292E-10
  0.97364357E+01  0.52691770E-10
  0.10180765E+02  0.53889200E-10
  0.10645371E+02  0.55623841E-10
  0.11131179E+02  0.57850936E-10
  0.11639158E+02  0.60509524E-10
  0.12170319E+02  0.63525592E-10
  0.12725720E+02  0.66843847E-10
  0.13306467E+02  0.70396301E-10
  0.13913716E+02  0.74108332E-10
  0.14548678E+02  0.77922428E-10
  0.15212617E+02  0.81770021E-10
  0.15906855E+02  0.85587775E-10
  0.16632775E+02  0.89322408E-10
  0.17391823E+02  0.92914650E-10
  0.18185510E+02  0.96316735E-10
  0.19015418E+02  0.99481200E-10
  0.19883200E+02  0.10236623E-09
  0.20790583E+02  0.10493821E-09
  0.21739375E+02  0.10716652E-09
  0.22731466E+02  0.10902854E-09
  0.23768832E+02  0.11050618E-09
  0.24853539E+02  0.11158705E-09
  0.25987747E+02  0.11226520E-09
  0.27173715E+02  0.11254052E-09
  0.28413806E+02  0.11241660E-09
  0.29710489E+02  0.11190021E-09
  0.31066348E+02  0.11100672E-09
  0.32484081E+02  0.10975241E-09
  0.33966514E+02  0.10815720E-09
  0.35516599E+02  0.10624454E-09
  0.37137423E+02  0.10404071E-09
  0.38832214E+02  0.10157376E-09
  0.40604349E+02  0.98873376E-10
  0.42457356E+02  0.95969771E-10
  0.44394926E+02  0.92887082E-10
  0.46420918E+02  0.89657402E-10
  0.48539368E+02  0.86315021E-10
  0.50754495E+02  0.82874436E-10
  0.53070711E+02  0.79370050E-10
  0.55492628E+02  0.75837921E-10
  0.58025072E+02  0.72274154E-10
  0.60673085E+02  0.68731696E-10
  0.63441942E+02  0.65212411E-10
  0.66337158E+02  0.61746810E-10
  0.69364499E+02  0.58324878E-10
  0.72529995E+02  0.54982024E-10
  0.75839950E+02  0.51729993E-10
  0.79300958E+02  0.48564587E-10
  0.82919910E+02  0.45509445E-10
  0.86704016E+02  0.42572542E-10
  0.90660813E+02  0.39749295E-10
  0.94798180E+02  0.37043959E-10
  0.99124359E+02  0.34471699E-10
  0.10364797E+03  0.32009695E-10
  0.10837801E+03  0.29691210E-10
  0.11332391E+03  0.27499104E-10
  0.11849553E+03  0.25410740E-10
  0.12390315E+03  0.23467371E-10
  0.12955756E+03  0.21635768E-10
  0.13547000E+03  0.19907673E-10
  0.14165227E+03  0.18313027E-10
  0.14811666E+03  0.16807528E-10
  0.15487607E+03  0.15413962E-10
  0.16194394E+03  0.14121689E-10
  0.16933436E+03  0.12914630E-10
  0.17706205E+03  0.11805165E-10
  0.18514240E+03  0.10781189E-10
  0.19359150E+03  0.98390724E-11
  0.20242617E+03  0.89696782E-11
  0.21166403E+03  0.81627324E-11
  0.22132346E+03  0.74171332E-11
  0.23142371E+03  0.67326296E-11
  0.24198488E+03  0.61069248E-11
  0.25302803E+03  0.55351421E-11
  0.26457513E+03  0.50096257E-11
  0.27664920E+03  0.45266074E-11
  0.28927427E+03  0.40865867E-11
  0.30247550E+03  0.36890717E-11
  0.31627917E+03  0.33320979E-11
  0.33071278E+03  0.30118501E-11
  0.34580508E+03  0.27222140E-11
  0.36158613E+03  0.24556654E-11
  0.37808736E+03  0.22103707E-11
  0.39534163E+03  0.19865839E-11
  0.41338331E+03  0.17839589E-11
  0.43224834E+03  0.16013822E-11
  0.45197428E+03  0.14367783E-11
  0.47260044E+03  0.12875445E-11
  0.49416788E+03  0.11529622E-11
  0.51671956E+03  0.10325754E-11
  0.54030041E+03  0.92535385E-12
  0.56495738E+03  0.82955160E-12
  0.59073959E+03  0.74278476E-12
  0.61769839E+03  0.66406654E-12
  0.64588748E+03  0.59323616E-12
  0.67536299E+03  0.52985401E-12
  0.70618363E+03  0.47311775E-12
  0.73841080E+03  0.42207212E-12
  0.77210867E+03  0.37639210E-12
  0.80734438E+03  0.33574291E-12
  0.84418808E+03  0.29953445E-12
  0.88271317E+03  0.26696500E-12
  0.92299639E+03  0.23769356E-12
  0.96511795E+03  0.21156274E-12
  0.10091618E+04  0.18827307E-12
  0.10552155E+04  0.16742296E-12
  0.11033710E+04  0.14882488E-12
  0.11537241E+04  0.13230397E-12
  0.12063751E+04  0.11757208E-12
  0.12614288E+04  0.10437665E-12
  0.13189950E+04  0.92623395E-13
  0.13791882E+04  0.82169705E-13
  0.14421284E+04  0.72837414E-13
  0.15079409E+04  0.64539559E-13
  0.15767568E+04  0.57173694E-13
  0.16487131E+04  0.50605377E-13
  0.17239533E+04  0.44768364E-13
  0.18026270E+04  0.39594400E-13
  0.18848911E+04  0.34997375E-13
  0.19709094E+04  0.30926456E-13
  0.20608532E+04  0.27317011E-13
  0.21549016E+04  0.24108722E-13
  0.22532420E+04  0.21268808E-13
  0.23560703E+04  0.18752833E-13
  0.24635911E+04  0.16529295E-13
  0.25760188E+04  0.14565679E-13
  0.26935771E+04  0.12829386E-13
  0.28165003E+04  0.11296155E-13
  0.29450332E+04  0.99383192E-14
  0.30794318E+04  0.87411113E-14
  0.32199637E+04  0.76875589E-14
  0.33669090E+04  0.67611234E-14
  0.35205601E+04  0.59422331E-14
  0.36812233E+04  0.52192083E-14
  0.38492184E+04  0.45823179E-14
  0.40248800E+04  0.40222279E-14
  0.42085582E+04  0.35286295E-14
  0.44006186E+04  0.30946152E-14
  0.46014438E+04  0.27133726E-14
  0.48114338E+04  0.23782721E-14
  0.50310068E+04  0.20833696E-14
  0.52606002E+04  0.18250640E-14
  0.55006712E+04  0.15986280E-14
  0.57516981E+04  0.13987670E-14
  0.60141807E+04  0.12232317E-14
  0.62886419E+04  0.10697277E-14
  0.65756283E+04  0.93509461E-15
  0.68757115E+04  0.81688996E-15
  0.71894893E+04  0.71333735E-15
  0.75175865E+04  0.62299847E-15
  0.78606566E+04  0.54362250E-15
  0.82193830E+04  0.47394796E-15
  0.85944801E+04  0.41322074E-15
  0.89866950E+04  0.36009886E-15
  0.93968089E+04  0.31351834E-15
  0.98256386E+04  0.27275079E-15
  0.10274038E+05  0.23721341E-15
  0.10742901E+05  0.20619615E-15
  0.11233160E+05  0.17899070E-15
  0.11745793E+05  0.15537076E-15
  0.12281820E+05  0.13492699E-15
  0.12842310E+05  0.11701124E-15
  0.13428377E+05  0.10128739E-15
  0.14041190E+05  0.87663129E-16
  0.14681969E+05  0.75930960E-16
  0.15351991E+05  0.65583766E-16
  0.16052589E+05  0.56636412E-16
  0.16785160E+05  0.48882369E-16
  0.17551162E+05  0.42171580E-16
  0.18352121E+05  0.36402205E-16
  0.19189633E+05  0.31303863E-16
  0.20065365E+05  0.26955354E-16
  0.20981061E+05  0.23183639E-16
  0.21938546E+05  0.19933950E-16
  0.22939727E+05  0.17121350E-16
  0.23986596E+05  0.14685452E-16
  0.25081241E+05  0.12604302E-16
  0.26225840E+05  0.10823367E-16
  0.27422674E+05  0.92650835E-17
  0.28674126E+05  0.79255641E-17
  0.29982690E+05  0.67712083E-17
  0.31350970E+05  0.58032398E-17
  0.32781693E+05  0.49495617E-17
  0.34277707E+05  0.42270334E-17
  0.35841994E+05  0.36003699E-17
  0.37477667E+05  0.30648327E-17
  0.39187986E+05  0.26191077E-17
  0.40976356E+05  0.22154704E-17
  0.42846340E+05  0.18957811E-17
  0.44801661E+05  0.15977199E-17
  0.46846215E+05  0.13658507E-17
  0.48984074E+05  0.11501589E-17
  0.51219495E+05  0.97994445E-18
  0.53556932E+05  0.82568364E-18
  0.56001038E+05  0.69940586E-18
  0.58556683E+05  0.59087435E-18
  0.61228957E+05  0.49837869E-18
  0.64023182E+05  0.42110206E-18
  0.66944923E+05  0.35348337E-18
  0.70000000E+05  0.29901192E-18
  Principal QN n  Azimuthal QN l
               5               1
 Electron Energy Probability dst
  0.10000000E+01  0.47661038E-06
  0.10456357E+01  0.46917863E-06
  0.10933540E+01  0.46152433E-06
  0.11432499E+01  0.45364778E-06
  0.11954229E+01  0.44555017E-06
  0.12499768E+01  0.43723360E-06
  0.13070204E+01  0.42870074E-06
  0.13666671E+01  0.41995491E-06
  0.14290359E+01  0.41100053E-06
  0.14942509E+01  0.40184320E-06
  0.15624421E+01  0.39248947E-06
  0.16337452E+01  0.38294652E-06
  0.17083022E+01  0.37322278E-06
  0.17862617E+01  0.36332805E-06
  0.18677790E+01  0.35327341E-06
  0.19530164E+01  0.34307141E-06
  0.20421436E+01  0.33273632E-06
  0.21353382E+01  0.32228333E-06
  0.22327858E+01  0.31172819E-06
  0.23346805E+01  0.30108761E-06
  0.24412252E+01  0.29037979E-06
  0.25526322E+01  0.27962493E-06
  0.26691232E+01  0.26884513E-06
  0.27909305E+01  0.25806380E-06
  0.29182965E+01  0.24730493E-06
  0.30514749E+01  0.23659239E-06
  0.31907310E+01  0.22594854E-06
  0.33363422E+01  0.21539340E-06
  0.34885984E+01  0.20494719E-06
  0.36478030E+01  0.19463382E-06
  0.38142729E+01  0.18447836E-06
  0.39883398E+01  0.17450527E-06
  0.41703504E+01  0.16473862E-06
  0.43606672E+01  0.15520075E-06
  0.45596692E+01  0.14590943E-06
  0.47677528E+01  0.13688081E-06
  0.49853324E+01  0.12813216E-06
  0.52128414E+01  0.11967784E-06
  0.54507329E+01  0.11153026E-06
  0.56994808E+01  0.10370239E-06
  0.59595804E+01  0.96202967E-07
  0.62315499E+01  0.89038969E-07
  0.65159309E+01  0.82217000E-07
  0.68132898E+01  0.75740013E-07
  0.71242189E+01  0.69609727E-07
  0.74493374E+01  0.63824983E-07
  0.77892930E+01  0.58382073E-07
  0.81447626E+01  0.53276630E-07
  0.85164544E+01  0.48501253E-07
  0.89051085E+01  0.44049123E-07
  0.93114992E+01  0.39910056E-07
  0.97364357E+01  0.36073908E-07
  0.10180765E+02  0.32529575E-07
  0.10645371E+02  0.29263943E-07
  0.11131179E+02  0.26264735E-07
  0.11639158E+02  0.23517462E-07
  0.12170319E+02  0.21009413E-07
  0.12725720E+02  0.18725858E-07
  0.13306467E+02  0.16653319E-07
  0.13913716E+02  0.14777007E-07
  0.14548678E+02  0.13083433E-07
  0.15212617E+02  0.11559024E-07
  0.15906855E+02  0.10190440E-07
  0.16632775E+02  0.89654483E-08
  0.17391823E+02  0.78714872E-08
  0.18185510E+02  0.68974996E-08
  0.19015418E+02  0.60323962E-08
  0.19883200E+02  0.52659675E-08
  0.20790583E+02  0.45887889E-08
  0.21739375E+02  0.39917574E-08
  0.22731466E+02  0.34668134E-08
  0.23768832E+02  0.30064335E-08
  0.24853539E+02  0.26035103E-08
  0.25987747E+02  0.22516518E-08
  0.27173715E+02  0.19451700E-08
  0.28413806E+02  0.16787090E-08
  0.29710489E+02  0.14475601E-08
  0.31066348E+02  0.12474535E-08
  0.32484081E+02  0.10745400E-08
  0.33966514E+02  0.92541932E-09
  0.35516599E+02  0.79703149E-09
  0.37137423E+02  0.68668522E-09
  0.38832214E+02  0.59197735E-09
  0.40604349E+02  0.51080564E-09
  0.42457356E+02  0.44132430E-09
  0.44394926E+02  0.38190308E-09
  0.46420918E+02  0.33113343E-09
  0.48539368E+02  0.28778645E-09
  0.50754495E+02  0.25076998E-09
  0.53070711E+02  0.21918388E-09
  0.55492628E+02  0.19217899E-09
  0.58025072E+02  0.16911845E-09
  0.60673085E+02  0.14938089E-09
  0.63441942E+02  0.13243054E-09
  0.66337158E+02  0.11792658E-09
  0.69364499E+02  0.10538063E-09
  0.72529995E+02  0.94580382E-10
  0.75839950E+02  0.85181833E-10
  0.79300958E+02  0.76992928E-10
  0.82919910E+02  0.69856320E-10
  0.86704016E+02  0.63597176E-10
  0.90660813E+02  0.58046044E-10
  0.94798180E+02  0.53049566E-10
  0.99124359E+02  0.48560162E-10
  0.10364797E+03  0.44565812E-10
  0.10837801E+03  0.41039252E-10
  0.11332391E+03  0.37930821E-10
  0.11849553E+03  0.35163097E-10
  0.12390315E+03  0.32625137E-10
  0.12955756E+03  0.30218139E-10
  0.13547000E+03  0.27934490E-10
  0.14165227E+03  0.25782180E-10
  0.14811666E+03  0.23767005E-10
  0.15487607E+03  0.21891829E-10
  0.16194394E+03  0.20155696E-10
  0.16933436E+03  0.18552765E-10
  0.17706205E+03  0.17071043E-10
  0.18514240E+03  0.15692582E-10
  0.19359150E+03  0.14411249E-10
  0.20242617E+03  0.13229891E-10
  0.21166403E+03  0.12149207E-10
  0.22132346E+03  0.11166897E-10
  0.23142371E+03  0.10276857E-10
  0.24198488E+03  0.94682223E-11
  0.25302803E+03  0.87242331E-11
  0.26457513E+03  0.80227525E-11
  0.27664920E+03  0.73554342E-11
  0.28927427E+03  0.67247995E-11
  0.30247550E+03  0.61330645E-11
  0.31627917E+03  0.55817770E-11
  0.33071278E+03  0.50715964E-11
  0.34580508E+03  0.46020297E-11
  0.36158613E+03  0.41715654E-11
  0.37808736E+03  0.37797489E-11
  0.39534163E+03  0.34258252E-11
  0.41338331E+03  0.31076308E-11
  0.43224834E+03  0.28212365E-11
  0.45197428E+03  0.25605247E-11
  0.47260044E+03  0.23184962E-11
  0.49416788E+03  0.20939546E-11
  0.51671956E+03  0.18872946E-11
  0.54030041E+03  0.16984517E-11
  0.56495738E+03  0.15267743E-11
  0.59073959E+03  0.13710126E-11
  0.61769839E+03  0.12304281E-11
  0.64588748E+03  0.11043836E-11
  0.67536299E+03  0.99160805E-12
  0.70618363E+03  0.89003442E-12
  0.73841080E+03  0.79737245E-12
  0.77210867E+03  0.71315180E-12
  0.80734438E+03  0.63714076E-12
  0.84418808E+03  0.56878168E-12
  0.88271317E+03  0.50721902E-12
  0.92299639E+03  0.45198232E-12
  0.96511795E+03  0.40267071E-12
  0.10091618E+04  0.35858170E-12
  0.10552155E+04  0.31881978E-12
  0.11033710E+04  0.28306512E-12
  0.11537241E+04  0.25110790E-12
  0.12063751E+04  0.22256224E-12
  0.12614288E+04  0.19705486E-12
  0.13189950E+04  0.17437774E-12
  0.13791882E+04  0.15420550E-12
  0.14421284E+04  0.13614932E-12
  0.15079409E+04  0.12006147E-12
  0.15767568E+04  0.10578954E-12
  0.16487131E+04  0.93118912E-13
  0.17239533E+04  0.81911536E-13
  0.18026270E+04  0.72000712E-13
  0.18848911E+04  0.63189658E-13
  0.19709094E+04  0.55393771E-13
  0.20608532E+04  0.48516913E-13
  0.21549016E+04  0.42456157E-13
  0.22532420E+04  0.37129375E-13
  0.23560703E+04  0.32426636E-13
  0.24635911E+04  0.28285760E-13
  0.25760188E+04  0.24656199E-13
  0.26935771E+04  0.21480143E-13
  0.28165003E+04  0.18701799E-13
  0.29450332E+04  0.16257822E-13
  0.30794318E+04  0.14116476E-13
  0.32199637E+04  0.12243995E-13
  0.33669090E+04  0.10613044E-13
  0.35205601E+04  0.91922988E-14
  0.36812233E+04  0.79555681E-14
  0.38492184E+04  0.68757149E-14
  0.40248800E+04  0.59355445E-14
  0.42085582E+04  0.51198637E-14
  0.44006186E+04  0.44135088E-14
  0.46014438E+04  0.38002758E-14
  0.48114338E+04  0.32691372E-14
  0.50310068E+04  0.28097264E-14
  0.52606002E+04  0.24130381E-14
  0.55006712E+04  0.20705701E-14
  0.57516981E+04  0.17743808E-14
  0.60141807E+04  0.15189268E-14
  0.62886419E+04  0.12993046E-14
  0.65756283E+04  0.11108589E-14
  0.68757115E+04  0.94865031E-15
  0.71894893E+04  0.80895768E-15
  0.75175865E+04  0.68954417E-15
  0.78606566E+04  0.58705667E-15
  0.82193830E+04  0.49904840E-15
  0.85944801E+04  0.42386975E-15
  0.89866950E+04  0.35975944E-15
  0.93968089E+04  0.30512163E-15
  0.98256386E+04  0.25816210E-15
  0.10274038E+05  0.21814702E-15
  0.10742901E+05  0.18453380E-15
  0.11233160E+05  0.15567846E-15
  0.11745793E+05  0.13109404E-15
  0.12281820E+05  0.11045389E-15
  0.12842310E+05  0.93023745E-16
  0.13428377E+05  0.78126219E-16
  0.14041190E+05  0.65516592E-16
  0.14681969E+05  0.54953322E-16
  0.15351991E+05  0.46035554E-16
  0.16052589E+05  0.38479241E-16
  0.16785160E+05  0.32160815E-16
  0.17551162E+05  0.26877097E-16
  0.18352121E+05  0.22431578E-16
  0.19189633E+05  0.18659789E-16
  0.20065365E+05  0.15526691E-16
  0.20981061E+05  0.12927078E-16
  0.21938546E+05  0.10749083E-16
  0.22939727E+05  0.89248215E-17
  0.23986596E+05  0.73862806E-17
  0.25081241E+05  0.61353991E-17
  0.26225840E+05  0.50742173E-17
  0.27422674E+05  0.41938247E-17
  0.28674126E+05  0.34689424E-17
  0.29982690E+05  0.28611421E-17
  0.31350970E+05  0.23671022E-17
  0.32781693E+05  0.19435994E-17
  0.34277707E+05  0.15978556E-17
  0.35841994E+05  0.13176421E-17
  0.37477667E+05  0.10774971E-17
  0.39187986E+05  0.89245342E-18
  0.40976356E+05  0.72643080E-18
  0.42846340E+05  0.59971011E-18
  0.44801661E+05  0.48743860E-18
  0.46846215E+05  0.39980162E-18
  0.48984074E+05  0.32648765E-18
  0.51219495E+05  0.26603446E-18
  0.53556932E+05  0.21805846E-18
  0.56001038E+05  0.17665282E-18
  0.58556683E+05  0.14504825E-18
  0.61228957E+05  0.11660012E-18
  0.64023182E+05  0.95787584E-19
  0.66944923E+05  0.76872335E-19
  0.70000000E+05  0.62875694E-19
