  Principal QN n  Azimuthal QN l
               1               0
 Electron Energy Probability dst
  0.83552263E+04  0.49154649E-17
  0.87069631E+04  0.39718148E-17
  0.90735072E+04  0.32749977E-17
  0.94554820E+04  0.26926501E-17
  0.98535372E+04  0.21266945E-17
  0.10268350E+05  0.17505403E-17
  0.10700625E+05  0.14229470E-17
  0.11151098E+05  0.11753541E-17
  0.11620534E+05  0.94116897E-18
  0.12109733E+05  0.77807110E-18
  0.12619527E+05  0.62953273E-18
  0.13150781E+05  0.50931108E-18
  0.13704400E+05  0.41432676E-18
  0.14281326E+05  0.33108382E-18
  0.14882538E+05  0.26014595E-18
  0.15509061E+05  0.22313401E-18
  0.16161958E+05  0.17579702E-18
  0.16842341E+05  0.14264659E-18
  0.17551367E+05  0.11374591E-18
  0.18290241E+05  0.93397111E-19
  0.19060220E+05  0.73335369E-19
  0.19862614E+05  0.60227009E-19
  0.20698787E+05  0.49473456E-19
  0.21570160E+05  0.39501115E-19
  0.22478217E+05  0.30632795E-19
  0.23424501E+05  0.25757068E-19
  0.24410621E+05  0.20078520E-19
  0.25438255E+05  0.17183202E-19
  0.26509150E+05  0.13372579E-19
  0.27625127E+05  0.10500152E-19
  0.28788085E+05  0.93338252E-20
  0.30000000E+05  0.71360331E-20
